Bulk mode; whois.cymru.com [2014-06-11 20:19:11 +0000]
1267    | 151.11.201.3     | 151.11.0.0/16       | IT | ripencc  |            | ASN-INFOSTRADA WIND Telecomunicazioni S.p.A.,IT
35100   | 171.25.159.192   | 171.25.152.0/21     | SE | ripencc  |            | PATRIKWEB-CORE Patrik Lagerman WEB,SE
33668   | 173.14.48.145    | 173.14.32.0/19      | US | arin     | 2008-05-05 | CMCS - Comcast Cable Communications, Inc.,US
17964   | 175.190.252.6    | 175.190.128.0/17    | CN | apnic    | 2010-02-01 | DXTNET Beijing Dian-Xin-Tong Network Technologies Co., Ltd.,CN
12714   | 176.194.254.130  | 176.194.0.0/15      | RU | ripencc  | 2011-07-07 | TI-AS Net By Net Holding LLC,RU
8167    | 177.5.83.67      | 177.5.64.0/18       | BR | lacnic   | 2010-11-04 | Brasil Telecom S/A - Filial Distrito Federal,BR
16276   | 178.32.64.23     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.33.137.2     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
30822   | 178.158.56.2     | 178.158.56.0/21     | UA | ripencc  | 2011-01-04 | MAGEAL-AS Private Enterprise Mageal,LT
45204   | 180.149.93.10    | 180.149.64.0/18     | MN | apnic    | 2009-08-31 | GEMNET-MN GEMNET LLC,MN
7303    | 181.15.98.130    | 181.15.96.0/21      | AR | lacnic   | 2010-12-03 | Telecom Argentina S.A.,AR
14080   | 181.48.109.52    | 181.48.0.0/13       | CO | lacnic   | 2011-05-02 | Telmex Colombia S.A.,CO
9498    | 182.73.65.42     | 182.73.65.0/24      | IN | apnic    | 2010-02-17 | BBIL-AP BHARTI Airtel Ltd.,IN
199551  | 185.11.111.80    | 185.11.108.0/22     | PL | ripencc  | 2012-11-28 | MULTIPLAYPL-AS Multiplay Sp. z o.o. Sp. K.,PL
3816    | 186.119.122.11   | 186.119.120.0/22    | CO | lacnic   | 2011-03-25 | COLOMBIA TELECOMUNICACIONES S.A. ESP,CO
11664   | 186.182.189.132  | 186.182.188.0/23    | AR | lacnic   | 2010-09-23 | Techtel LMDS Comunicaciones Interactivas S.A.,AR
52878   | 186.232.206.107  | 186.232.200.0/21    | BR | lacnic   | 2012-03-19 | REDE DE TELECOMUNICAÇÕES CARAJAS LTDA,BR
14868   | 187.95.104.93    | 187.95.96.0/19      | BR | lacnic   | 2009-10-20 | COPEL Telecom S.A.,BR
8151    | 187.174.116.250  | 187.174.96.0/19     | MX | lacnic   | 2010-03-02 | Uninet S.A. de C.V.,MX
29182   | 188.120.251.197  | 188.120.250.0/23    | RU | ripencc  | 2009-05-04 | ISPSYSTEM-AS ISPsystem, cjsc,LU
4230    | 189.22.203.50    | 189.22.0.0/16       | BR | lacnic   | 2007-02-23 | EMBRATEL-EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES SA,BR
16735   | 189.112.5.152    | 189.112.0.0/16      | BR | lacnic   | 2008-04-22 | COMPANHIA DE TELECOMUNICACOES DO BRASIL CENTRAL,BR
3549    | 189.125.37.129   | 189.125.0.0/16      | BR | lacnic   | 2008-06-10 | LVLT-3549 - Level 3 Communications, Inc.,US
8151    | 189.177.100.236  | 189.177.96.0/19     | MX | lacnic   | 2006-05-12 | Uninet S.A. de C.V.,MX
21599   | 190.5.230.178    | 190.5.224.0/20      | PA | lacnic   | 2007-05-15 | Cable Onda,PA
23243   | 190.106.223.48   | 190.106.223.0/24    | GT | lacnic   | 2012-02-24 | COMCEL GUATEMALA S.A.,GT
23201   | 190.128.216.51   | 190.128.208.0/20    | PY | lacnic   | 2008-01-11 | Telecel S.A.,PY
58001   | 193.107.16.206   | 193.107.16.0/23     | RU | ripencc  | 2010-01-29 | IDEALSOLUTION-AS Ideal Solution Ltd,RU
58001   | 193.107.16.207   | 193.107.16.0/23     | RU | ripencc  | 2010-01-29 | IDEALSOLUTION-AS Ideal Solution Ltd,RU
8708    | 193.231.236.98   | 193.231.224.0/20    | RO | ripencc  |            | RCS-RDS RCS & RDS SA,RO
42655   | 194.28.172.81    | 194.28.172.0/22     | UA | ripencc  | 2010-05-14 | BESTHOSTING-AS ON-LINE Ltd,UA
35123   | 195.225.52.185   | 195.225.52.0/23     | UA | ripencc  | 2005-05-26 | MITEL-AS VAT Podilska telephone company _Mitel_,UA
3741    | 196.214.142.155  | 196.212.0.0/14      | ZA | afrinic  | 2006-10-26 | IS,ZA
19994   | 198.101.133.91   | 198.101.128.0/18    | US | arin     | 2012-04-12 | RACKSPACE - Rackspace Hosting,US
22612   | 198.187.29.23    | 198.187.29.0/24     | US | arin     | 2012-09-18 | NAMECHEAP-NET - Namecheap, Inc.,US
40676   | 199.71.214.66    | 199.71.212.0/22     | US | arin     | 2009-02-25 | AS40676 - Psychz Networks,US
30633   | 199.115.116.225  | 199.115.112.0/21    | US | arin     | 2012-03-02 | LEASEWEB-US - Leaseweb USA, Inc.,US
16626   | 200.6.157.174    | 200.6.152.0/21      | PA | lacnic   | 2006-03-10 | GNAXNET-AS - Global Net Access, LLC,US
13489   | 200.13.241.219   | 200.13.241.0/24     | CO | lacnic   | 2000-07-05 | EPM Telecomunicaciones S.A. E.S.P.,CO
6568    | 200.87.201.146   | 200.87.192.0/20     | BO | lacnic   | 2003-05-16 | Ag para el Desarrollo de la Sociedad de la Inf en Bolivia - ADSIB,BO
7162    | 200.98.197.107   | 200.98.192.0/18     | BR | lacnic   | 2003-03-18 | Universo Online S.A.,BR
18881   | 200.175.44.102   | 200.175.40.0/21     | BR | lacnic   | 2000-10-23 | Global Village Telecom,BR
15180   | 201.85.83.33     | 201.84.0.0/15       | BR | lacnic   | 2006-04-27 | UOL DIVEO S.A.,BR
6400    | 201.229.128.34   | 201.229.128.0/17    | DO | lacnic   | 2005-12-05 | Compañía Dominicana de Teléfonos, C. por A. - CODETEL,DO
8048    | 201.249.200.106  | 201.249.0.0/16      | VE | lacnic   | 2004-08-09 | CANTV Servicios, Venezuela,VE
4621    | 202.29.239.227   | 202.29.224.0/19     | TH | apnic    |            | UNSPECIFIED UNINET-TH,TH
4808    | 202.85.221.153   | 202.85.216.0/21     | CN | apnic    | 2004-09-28 | CHINA169-BJ CNCGROUP IP network China169 Beijing Province Network,CN
4847    | 202.85.221.153   | 202.85.216.0/21     | CN | apnic    | 2004-09-28 | CNIX-AP China Networks Inter-Exchange,CN
4134    | 202.107.226.109  | 202.107.192.0/18    | CN | apnic    |            | CHINANET-BACKBONE No.31,Jin-rong Street,CN
38225   | 203.33.119.248   | 203.33.119.0/24     | AU | apnic    |            | ISPHONE-AS-AP ISPhone Australasia AS number,AU
10029   | 203.92.45.3      | 203.92.44.0/23      | IN | apnic    | 2004-12-09 | CITYCOMNETWORKS-AS CITYCOM NETWORKS PVT LTD,IN
4618    | 203.151.204.132  | 203.151.204.0/24    | TH | apnic    |            | INET-TH-AS Internet Thailand Company Limited,TH
23974   | 203.172.248.123  | 203.172.192.0/18    | TH | apnic    | 2010-02-09 | MOE-EDNET-AS-AP Ministry of education,TH
23974   | 203.172.249.79   | 203.172.192.0/18    | TH | apnic    | 2010-02-09 | MOE-EDNET-AS-AP Ministry of education,TH
19108   | 208.180.21.173   | 208.180.0.0/16      | US | arin     |            | SUDDENLINK-COMMUNICATIONS - Suddenlink Communications,US
9304    | 210.3.73.30      | 210.3.64.0/19       | HK | apnic    | 2001-06-06 | HUTCHISON-AS-AP Hutchison Global Communications,HK
17622   | 210.21.110.58    | 210.21.110.0/23     | CN | apnic    | 2000-10-17 | CNCGROUP-GZ China Unicom Guangzhou network,CN
4538    | 210.31.61.70     | 210.28.0.0/14       | CN | apnic    |            | ERX-CERNET-BKB China Education and Research Network Center,CN
9929    | 210.51.10.58     | 210.51.10.0/24      | CN | apnic    | 2000-10-11 | CNCNET-CN China Netcom Corp.,CN
9929    | 210.51.10.158    | 210.51.10.0/24      | CN | apnic    | 2000-10-11 | CNCNET-CN China Netcom Corp.,CN
3462    | 210.71.253.111   | 210.71.128.0/17     | TW | apnic    |            | HINET Data Communication Business Group,TW
4788    | 210.186.155.170  | 210.186.0.0/16      | MY | apnic    | 2001-05-29 | TMNET-AS-AP TM Net, Internet Service Provider,MY
3462    | 211.21.205.4     | 211.21.0.0/16       | TW | apnic    | 2000-06-30 | HINET Data Communication Business Group,TW
4808    | 211.157.179.71   | 211.157.128.0/18    | CN | apnic    | 2000-06-27 | CHINA169-BJ CNCGROUP IP network China169 Beijing Province Network,CN
23724   | 211.157.179.71   | 211.157.128.0/18    | CN | apnic    | 2000-06-27 | CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation,CN
17430   | 211.162.39.98    | 211.162.32.0/21     | CN | apnic    | 2000-06-27 | GWBN-CHENGDU Beijing XiRang Media Cultural Co., Ltd.,CN
12876   | 212.83.137.222   | 212.83.128.0/19     | FR | ripencc  |            | AS12876 ONLINE S.A.S.,FR
12876   | 212.83.187.52    | 212.83.160.0/19     | FR | ripencc  | 2000-01-25 | AS12876 ONLINE S.A.S.,FR
34984   | 212.252.23.68    | 212.252.23.0/24     | TR | ripencc  |            | TELLCOM-AS TELLCOM ILETISIM HIZMETLERI A.S.,TR
12714   | 213.141.129.248  | 213.141.128.0/19    | RU | ripencc  | 2003-11-18 | TI-AS Net By Net Holding LLC,RU
35154   | 213.142.49.167   | 213.142.32.0/19     | RU | ripencc  | 2010-10-18 | TELENET-AS OJSC Rostelecom,RU
8218    | 213.152.26.146   | 213.152.0.0/19      | FR | ripencc  | 2008-10-09 | NEO-ASN Neo Telecoms S.A.S.,FR
8376    | 213.186.183.252  | 213.186.183.0/24    | JO | ripencc  | 2001-09-12 | Jordan Data Communications Company LLC,JO
9125    | 217.169.223.79   | 217.169.220.0/22    | RS | ripencc  | 2003-07-25 | ORIONTELEKOM-AS Drustvo za telekomunikacije Orion telekom doo Beograd, Gandijeva 76a,RS
12637   | 217.194.6.58     | 217.194.0.0/20      | IT | ripencc  | 2001-04-19 | SEEWEB Seeweb s.r.l.,IT
4134    | 218.2.22.131     | 218.2.0.0/16        | CN | apnic    | 2001-04-12 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
4134    | 218.2.22.137     | 218.2.0.0/16        | CN | apnic    | 2001-04-12 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
4134    | 218.2.22.142     | 218.2.0.0/16        | CN | apnic    | 2001-04-12 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
4134    | 218.2.22.143     | 218.2.0.0/16        | CN | apnic    | 2001-04-12 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
4134    | 218.2.22.150     | 218.2.0.0/16        | CN | apnic    | 2001-04-12 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
4134    | 218.6.75.206     | 218.6.0.0/17        | CN | apnic    | 2001-04-12 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
4837    | 218.26.89.179    | 218.26.0.0/16       | CN | apnic    | 2001-04-12 | CHINA169-BACKBONE CNCGROUP China169 Backbone,CN
4134    | 218.75.110.37    | 218.75.0.0/17       | CN | apnic    | 2001-06-28 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
10212   | 218.97.52.57     | 218.97.0.0/18       | CN | apnic    | 2001-06-22 | CHINAENTERCOM China Enterprise Communications Ltd.,CN
24139   | 218.108.85.245   | 218.108.64.0/19     | CN | apnic    | 2002-03-21 | CNNIC-WASU-AP WASU TV & Communication Holding Co.,Ltd.,CN
9808    | 218.203.13.192   | 218.203.13.0/24     | CN | apnic    | 2001-11-06 | CMNET-GD Guangdong Mobile Communication Co.Ltd.,CN
56040   | 218.204.253.45   | 218.204.248.0/21    | CN | apnic    | 2001-11-06 | CMNET-GUANGDONG-AP China Mobile communications corporation,CN
3462    | 220.133.247.121  | 220.133.0.0/16      | TW | apnic    | 2003-06-09 | HINET Data Communication Business Group,TW
4837    | 221.6.233.62     | 221.6.0.0/16        | CN | apnic    | 2003-01-09 | CHINA169-BACKBONE CNCGROUP China169 Backbone,CN
4837    | 221.8.18.15      | 221.8.0.0/15        | CN | apnic    | 2003-01-24 | CHINA169-BACKBONE CNCGROUP China169 Backbone,CN
4837    | 221.11.64.118    | 221.11.0.0/17       | CN | apnic    | 2003-01-21 | CHINA169-BACKBONE CNCGROUP China169 Backbone,CN
23650   | 222.186.38.104   | 222.186.38.0/24     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
4134    | 222.186.42.185   | 222.184.0.0/13      | CN | apnic    | 2004-02-23 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
23650   | 222.186.62.3     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.4     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.5     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.6     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.7     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.8     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.9     | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.10    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.11    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.12    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.13    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.16    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.17    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.18    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.19    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.20    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.22    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.23    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.24    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.25    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.30    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.31    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.32    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.33    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.34    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.36    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.39    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.44    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.47    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.48    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.53    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.57    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.58    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.61    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.62    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.66    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.67    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.68    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.69    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.71    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.73    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.74    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
23650   | 222.186.62.75    | 222.186.56.0/21     | CN | apnic    | 2004-02-23 | CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,CN
4134    | 222.190.114.98   | 222.184.0.0/13      | CN | apnic    | 2004-02-23 | CHINANET-BACKBONE No.31,Jin-rong Street,CN
38794   | 223.27.210.251   | 223.27.192.0/19     | TH | apnic    | 2010-09-01 | BB-BROADBAND-TH-AS-AP BB-Broadband Co., Ltd. Transit AS,TH
45629   | 223.204.28.192   | 223.204.0.0/16      | TH | apnic    | 2010-07-12 | JASTEL-NETWORK-TH-AP JasTel Network International Gateway,TH
45758   | 223.204.28.192   | 223.204.0.0/16      | TH | apnic    | 2010-07-12 | TRIPLETNET-AS-AP TripleT Internet Internet service provider Bangkok,TH
